"","brand","model","prod_class","url","Analog_surround_sound_out","Battery_capacity","Blu_ray_or_DVD","Blu_ray_reader","Built_in_microphone","Built_in_webcam","Depth","Digital_video_out","Display_size","DisplayPort_video_out","DVI_video_out","Energy_Star","EPEAT_level","Facial_recognition","Fingerprint_reader","Free_memory_slot","Gigabit_Ethernet","Hand_gesture_control","HDMI_output","HDMI_video_in","HDMI_video_out","Height","LCD_resolution","Memory","Memory_card_reader","MS_Memory_Stick_reader","Multitouch_touchpad","Number_of_free_USB_ports","Number_of_speakers","Number_of_USB_ports","Operating_system_as_tested_","Optical_digital_audio_out","Optical_drive","Processor","SD/MMC_reader","Storage","Suitable_for_gaming","Tech_support_length","Thunderbolt_port","Touchpad","USB_sleep_and_charge","VGA_video_out","Video_adapter","Video_memory","Voice_command","Warranty_length","Width","WiFi","WiFi_type","Wireless_keyboard","Wireless_mouse","xD_reader","Has_Facial_recognition","Has_FingerPrintReader"
"147","HP","Pavilion 17 Gaming computer","laptop","https://www.consumerreports.org/products/laptop/hp-pavilion-17-gaming-386457/specs",NA,63,"D",NA,NA,NA,11.3,"Yes",17.3,NA,"No","Yes","Silver","No","No",NA,"1","No","Yes",NA,NA,1.3,"1920 x 1080",12,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"CD/DVD burner","Intel Core i5-6300HQ 2.3GHz",NA,1000,NA,12,"0",NA,"No","No","Nvidia GeForce 960M/Intel HD Graphics 530",2048,NA,12,16.4,NA,"802.11ac",NA,NA,NA,0,0
"148","HP","Pavilion 17-g148dx computer","laptop","https://www.consumerreports.org/products/laptop/hp-pavilion-17-g148dx-386109/specs",NA,43,"D",NA,NA,NA,11.4,"Yes",17.3,NA,"No","Yes","Gold","No","No",NA,"0","No","Yes",NA,NA,1.2,"1600 x 900",4,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"CD/DVD burner","Intel Core i3-5020U 2.2GHz",NA,1000,NA,12,"0",NA,"No","No","Intel HD Graphics 5500",NA,NA,12,16.5,NA,"802.11n",NA,NA,NA,0,0
"149","HP","Pavilion 24-b040qe computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/hp-pavilion-24qe-387104/specs","No",NA,NA,"No","Yes","Yes",7.5,"Yes",23.8,"No","No","Yes","Silver",NA,NA,"No","1",NA,NA,"No","Yes",17.6,"1920 x 1080",12,"Yes","No",NA,3,2,NA,"Windows 10 Home","No","DVD burner","Core i5-6400T","Yes",1000,"Yes",12,"0","No",NA,"No","Nvidia GeForce 930MX/Intel HD Graphics 530",2048,"Cortana",12,22.9,"Yes",NA,"No","No","No",0,0
"150","HP","Pavilion 24-b217c computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/hp-pavilion-24-b217c-388966/specs","No",NA,NA,"No","Yes","Yes",7.6,"Yes",23.8,"No","No","Yes","Silver",NA,NA,"No","1",NA,NA,"No","Yes",17.5,"1920 x 1080",12,"Yes","No",NA,3,0,NA,"Windows 10 Home","No","DVD burner","Core i5-7400T","Yes",1000,"Yes",24,"0","No",NA,"No","Nvidia GeForce 930MX/Intel HD Graphics 630",2048,"Cortana",24,22.9,"Yes",NA,"No","No","No",0,0
"151","HP","Pavilion 24-b230 computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/hp-pavilion-24-b230-388775/specs","No",NA,NA,"No","Yes","Yes",7.6,"Yes",23.8,"No","No","Yes","Silver",NA,NA,"No","1",NA,NA,"No","Yes",17.6,"1920 x 1080",8,"Yes","No",NA,4,0,NA,"Windows 10 Home","No","DVD burner","Core i5-7400T","Yes",1000,"No",12,"0","No",NA,"No","Intel HD Graphics 630",0,"Cortana",12,22.9,"Yes",NA,"Yes","Yes","No",0,0
"152","HP","Pavilion 27-a230 computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/hp-pavilion-27-a230-388774/specs","No",NA,NA,"No","Yes","Yes",8,"Yes",27,"No","No","Yes","Gold",NA,NA,"No","1",NA,NA,"No","Yes",19.6,"1920 x 1080",12,"Yes","No",NA,4,0,NA,"Windows 10 Home","No","DVD burner","Core i5-7400T","Yes",1000,"No",12,"0","No",NA,"No","Intel HD Graphics 630",0,"Cortana",12,25.8,"Yes",NA,"Yes","Yes","No",0,0
"153","HP","Pavilion 27-n220 computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/hp-pavilion-27-n220-386120/specs","No",NA,NA,"No","Yes","Yes",8.3,"Yes",27,"No","No","Yes","",NA,NA,"Yes","1",NA,NA,"No","Yes",19.6,"1920 x 1080",8,"Yes","No",NA,4,0,NA,"Windows 10 Home","No","DVD burner","Core i3-6100T","Yes",1000,"No",12,"0","No",NA,"No","Intel HD Graphics 530",0,"Cortana",12,26.3,"Yes",NA,"No","No","No",0,0
"154","HP","Pavilion 510xt computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/hp-pavilion-510xt-387103/specs","No",NA,NA,"No","","",12.4,"Yes",NA,"No","No","No","",NA,NA,"No","1",NA,NA,"No","Yes",12.8,"",8,"Yes","No",NA,3,0,NA,"Windows 10 Home","No","DVD burner","Core i5-6400T","Yes",1000,"No",12,"0","No",NA,"Yes","AMD Radeon R5 330/Intel HD Graphics 530",2048,"Cortana",12,6.5,"Yes",NA,"No","No","No",0,0
"155","HP","Pavilion 550-310 computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/hp-pavilion-550-310-387267/specs","No",NA,NA,"No","No","No",14.8,"Yes",NA,"No","No","Yes","Silver",NA,NA,"No","1",NA,NA,"No","Yes",14.3,"",16,"Yes","No",NA,6,0,NA,"Windows 10 Home","No","DVD burner","A10-8750","Yes",1000,"No",12,"0","No",NA,"Yes","AMD Radeon R7",1024,"Cortana",12,6.4,"Yes",NA,"No","No","No",0,0
"156","HP","Pavilion 570-P014 computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/hp-pavilion-570-p014-389329/specs","No",NA,NA,"No","No","",12.5,"Yes",NA,"No","No","Yes","Silver",NA,NA,"Yes","1",NA,NA,"No","Yes",12.7,"",8,"Yes","No",NA,4,0,NA,"Windows 10 Home","No","DVD burner","A10-9700","Yes",1000,"No",12,"0","No",NA,"Yes","AMD Radeon R7",0,"Cortana",12,6.4,"Yes",NA,"No","No","No",0,0
"157","HP","Pavilion 570-p017c computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/hp-pavilion-570-p017c-388967/specs","No",NA,NA,"No","","",12.6,"Yes",NA,"Yes","Yes","Yes","Silver",NA,NA,"No","1",NA,NA,"No","Yes",12.8,"",16,"Yes","No",NA,4,0,NA,"Windows 10 Home","No","DVD burner","Core i5-7400","Yes",1000,"Yes",12,"0","No",NA,"No","AMD Radeon R7 450",2048,"Cortana",12,6.4,"Yes",NA,"No","No","No",0,0
"158","HP","Pavilion 570-p027c computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/hp-pavilion-570-p027c-388971/specs","No",NA,NA,"No","","",12.6,"Yes",NA,"No","No","Yes","Silver",NA,NA,"No","1",NA,NA,"No","Yes",12.8,"",12,"Yes","No",NA,4,0,NA,"Windows 10 Home","No","DVD burner","Core i5-7400","Yes",1128,"No",12,"0","No",NA,"Yes","Intel HD Graphics 630",0,"Cortana",12,6.4,"Yes",NA,"No","No","No",0,0
"159","HP","Pavilion M1-U001DX computer","laptop","https://www.consumerreports.org/products/laptop/hp-pavilion-m1-u001dx-386340/specs",NA,35,"None",NA,NA,NA,8.1,"Yes",11.6,NA,"No","Yes","Silver","No","No",NA,"0","No","Yes",NA,NA,0.8,"1366 x 768",4,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"None","Intel Pentium N3710 1.6GHz",NA,500,NA,12,"0",NA,"Yes","No","Intel HD Graphics",NA,NA,12,12,NA,"802.11ac",NA,NA,NA,0,0
"160","HP","Pavilion M3-U101DX x360 computer","laptop","https://www.consumerreports.org/products/laptop/hp-pavilion-m3-u101dx-x360-388646/specs",NA,42,"None",NA,NA,NA,8.8,"Yes",13.3,NA,"No","Yes","Gold","No","No",NA,"0","No","Yes",NA,NA,0.9,"1366 x 768",6,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"None","Intel Core i3-7100U 2.4GHz",NA,500,NA,12,"0",NA,"No","No","Intel HD Graphics 620",NA,NA,12,12.9,NA,"802.11ac",NA,NA,NA,0,0
"161","HP","Pavilion Wave Desktop - 600-a020xt computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/hp-pavilion-wave-desktop-600-a020xt-387883/specs","No",NA,NA,"No","No","No",6.6,"Yes",NA,"Yes","No","Yes","Silver",NA,NA,"No","0",NA,NA,"No","Yes",10.3,"",8,"Yes","No",NA,4,0,NA,"Windows 10 Home","No","None","Core i5-6400T","Yes",1000,"Yes",12,"0","No",NA,"No","AMD Radeon R9 M470/Intel HD Graphics 530",2048,"Cortana",12,6.9,"Yes",NA,"Yes","Yes","No",0,0
"162","HP","Pavilion x2 12b010nr computer","laptop","https://www.consumerreports.org/products/laptop/hp-pavilion-x2-12b010nr-385667/specs",NA,33,"None",NA,NA,NA,8.7,"Yes",12,NA,"No","Yes","Silver","No","No",NA,"0","No","Yes",NA,NA,0.8,"1920 x 1280",2,"Yes",NA,NA,NA,NA,2,"Windows 10 Home",NA,"None","Intel Atom x5-Z8500 1.44GHz",NA,64,NA,12,"0",NA,"No","No","Intel HD Graphics",NA,NA,12,11.8,NA,"802.11ac",NA,NA,NA,0,0
"163","HP","Pavilion x360 11.6 computer","laptop","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11-6-386461/specs",NA,35,"None",NA,NA,NA,8.3,"Yes",11.6,NA,"No","Yes","Silver","No","No",NA,"0","No","Yes",NA,NA,0.8,"1366 x 768",4,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"None","Intel Celeron N3060 1.6GHz",NA,500,NA,12,"0",NA,"No","No","Intel HD Graphics 400",NA,NA,12,12.1,NA,"802.11n",NA,NA,NA,0,0
"164","HP","Pavilion x360 13.3 computer","laptop","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13-3-386463/specs",NA,42,"None",NA,NA,NA,8.8,"Yes",13.3,NA,"No","Yes","Gold","No","No",NA,"0","No","Yes",NA,NA,0.8,"1366 x 768",4,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"None","Intel Core i5-6200U 2.3GHz",NA,500,NA,12,"0",NA,"No","No","Intel HD Graphics 520",NA,NA,12,12.9,NA,"802.11n",NA,NA,NA,0,0
"165","HP","Pavilion x360 15.6 computer","laptop","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-15-6-386462/specs",NA,47,"None",NA,NA,NA,9.9,"Yes",15.6,NA,"No","Yes","Silver","No","No",NA,"1","No","Yes",NA,NA,1.1,"1366 x 768",8,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"None","Intel Core i5-6200U 2.3GHz",NA,1000,NA,12,"0",NA,"Yes","No","Intel HD Graphics 520",NA,NA,12,15,NA,"802.11ac",NA,NA,NA,0,0
"166","HP","Pavilion x360 m3-u103dx computer","laptop","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-m3-u103dx-388096/specs",NA,42,"None",NA,NA,NA,8.8,"Yes",13.3,NA,"No","Yes","Gold","No","No",NA,"0","No","Yes",NA,NA,0.8,"1920 x 1080",8,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"None","Intel Core i5-7200U 2.5GHz",NA,128,NA,12,"0",NA,"No","No","Intel HD Graphics 620",NA,NA,12,12.9,NA,"802.11ac",NA,NA,NA,0,0
"167","HP","Pavilion x360-11t computer","laptop","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-11t-386338/specs",NA,31,"None",NA,NA,NA,8.2,"Yes",11.6,NA,"No","Yes","Silver","No","No",NA,"0","No","Yes",NA,NA,0.9,"1366 x 768",4,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"None","Intel Celeron N3050 1.6GHz",NA,500,NA,12,"0",NA,"No","No","Intel HD Graphics",NA,NA,12,12.1,NA,"802.11n",NA,NA,NA,0,0
"168","HP","Pavilion x360-13t computer","laptop","https://www.consumerreports.org/products/laptop/hp-pavilion-x360-13t-386339/specs",NA,49,"None",NA,NA,NA,8.8,"Yes",13.3,NA,"No","Yes","Silver","No","No",NA,"0","No","Yes",NA,NA,0.9,"1366 x 768",4,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"None","Intel Core i3-6100U 2.3GHz",NA,500,NA,12,"0",NA,"No","No","Intel HD Graphics 520",NA,NA,12,12.9,NA,"802.11ac",NA,NA,NA,0,0
"169","HP","Slimline 270-a016 computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/hp-slimline-270-a016-389330/specs","No",NA,NA,"No","","",12.6,"Yes",NA,"No","No","Yes","Silver",NA,NA,"Yes","1",NA,NA,"No","Yes",10.9,"",8,"Yes","No",NA,4,0,NA,"Windows 10 Home","No","DVD burner","A9-9430","Yes",1000,"No",12,"0","No",NA,"Yes","AMD Radeon R5",0,"Cortana",12,4,"Yes",NA,"No","No","No",0,0
"170","HP","Spectre 13-v011dx computer","laptop","https://www.consumerreports.org/products/laptop/hp-spectre-13-v011dx-386110/specs",NA,38,"None",NA,NA,NA,9,"No",13.3,NA,"No","Yes","Silver","No","No",NA,"0","No","No",NA,NA,0.5,"1920 x 1080",8,"No",NA,NA,NA,NA,3,"Windows 10 Home",NA,"None","Intel Core i7-6500U 2.5GHz",NA,256,NA,12,"1",NA,"Yes","No","Intel HD Graphics 520",NA,NA,12,12.8,NA,"802.11ac",NA,NA,NA,0,0
"171","HP","Spectre 15-BL012DX x360 computer","laptop","https://www.consumerreports.org/products/laptop/hp-spectre-15-bl012dx-x360-388638/specs",NA,79,"None",NA,NA,NA,9.9,"Yes",15.6,NA,"No","Yes","Silver","No","No",NA,"0","No","Yes",NA,NA,0.8,"3840 x 2160",16,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"None","Intel Core i7-7500U 2.7GHz",NA,512,NA,12,"1",NA,"Yes","No","Nvidia GeForce 940MX/Intel HD Graphics 620",2048,NA,12,14.2,NA,"802.11ac",NA,NA,NA,0,0
"172","HP","Spectre x360 13-4103dx computer","laptop","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-4103dx-384989/specs",NA,55,"None",NA,NA,NA,8.6,"Yes",13.3,NA,"No","Yes","Silver","No","No",NA,"0","No","Yes",NA,NA,0.7,"1920 x 1080",8,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"None","Intel Core i7-6500U 2.5GHz",NA,256,NA,12,"0",NA,"Yes","No","Intel HD Graphics 520",NA,NA,12,12.8,NA,"802.11ac",NA,NA,NA,0,0
"173","HP","Spectre x360 13-AC013DX computer","laptop","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13-ac013dx-388767/specs",NA,60,"None",NA,NA,NA,8.6,"No",13.3,NA,"No","Yes","Silver","Windows Hello","No",NA,"0","No","No",NA,NA,0.6,"1920 x 1080",8,"No",NA,NA,NA,NA,3,"Windows 10 Home",NA,"None","Intel Core i7-7500U 2.7GHz",NA,256,NA,12,"1",NA,"Yes","No","Intel HD Graphics 620",NA,NA,12,12.1,NA,"802.11ac",NA,NA,NA,1,0
"174","HP","Spectre x360 13t computer","laptop","https://www.consumerreports.org/products/laptop/hp-spectre-x360-13t-387888/specs",NA,58,"None",NA,NA,NA,8.6,"No",13.3,NA,"No","Yes","Gold","Windows Hello","No",NA,"0","No","No",NA,NA,0.6,"1920 x 1080",8,"No",NA,NA,NA,NA,3,"Windows 10 Home",NA,"None","Intel Core i5-7200U 2.5GHz",NA,256,NA,12,"1",NA,"Yes","No","Intel HD Graphics 620",NA,NA,12,12.1,NA,"802.11ac",NA,NA,NA,1,0
"175","HP","Spectre x360-15t computer","laptop","https://www.consumerreports.org/products/laptop/hp-spectre-x360-15t-385668/specs",NA,66,"None",NA,NA,NA,9.8,"Yes",15.6,NA,"No","Yes","Gold","No","No",NA,"0","No","Yes",NA,NA,0.6,"1920 x 1080",8,"Yes",NA,NA,NA,NA,4,"Windows 10 Home",NA,"None","Intel Core i5-6200U 2.3GHz",NA,256,NA,12,"0",NA,"Yes","No","Intel HD Graphics 520",NA,NA,12,14.9,NA,"802.11ac",NA,NA,NA,0,0
"176","HP","Stream 11-y010nr computer","laptop","https://www.consumerreports.org/products/laptop/hp-stream-11-y010nr-387459/specs",NA,37,"None",NA,NA,NA,8.1,"Yes",11.6,NA,"No","Yes","Gold","No","No",NA,"0","No","Yes",NA,NA,0.8,"1366 x 768",4,"Yes",NA,NA,NA,NA,2,"Windows 10 Home",NA,"None","Intel Celeron N3060 1.6GHz",NA,32,NA,12,"0",NA,"No","No","Intel HD Graphics",NA,NA,12,11.8,NA,"802.11ac",NA,NA,NA,0,0
"177","HP","Stream 14-ax010nr computer","laptop","https://www.consumerreports.org/products/laptop/hp-stream-14-ax010nr-387686/specs",NA,41,"None",NA,NA,NA,8.9,"Yes",14,NA,"No","Yes","Silver","No","No",NA,"0","No","Yes",NA,NA,0.8,"1366 x 768",4,"Yes",NA,NA,NA,NA,3,"Windows 10 Home",NA,"None","Intel Celeron N3060 1.6GHz",NA,32,NA,12,"0",NA,"No","No","Intel HD Graphics 400",NA,NA,12,13.3,NA,"802.11ac",NA,NA,NA,0,0
"178","HP","x2 10-p020nr computer","laptop","https://www.consumerreports.org/products/laptop/hp-x2-10-p020nr-387886/specs",NA,33,"None",NA,NA,NA,7.3,"Yes",10.1,NA,"No","Yes","","No","No",NA,"0","No","Yes",NA,NA,0.8,"1920 x 1080",2,"Yes",NA,NA,NA,NA,2,"Windows 10 Home",NA,"None","Intel Atom x5-Z8350 1.44GHz",NA,32,NA,12,"0",NA,"Yes","No","Intel HD Graphics",NA,NA,12,10.5,NA,"802.11ac",NA,NA,NA,0,0
"179","Huawei","Matebook computer","laptop","https://www.consumerreports.org/products/laptop/huawei-matebook-387684/specs",NA,33,"None",NA,NA,NA,7.8,"No",12,NA,"No","No","","No","Yes",NA,"0","No","No",NA,NA,0.7,"2160 x 1440",4,"No",NA,NA,NA,NA,1,"Windows 10 Home",NA,"None","Intel Core m3-6Y30 0.9GHz",NA,128,NA,12,"0",NA,"No","No","Intel HD Graphics 515",NA,NA,12,10.9,NA,"802.11ac",NA,NA,NA,0,1
"180","Intel","Compute Stick 2nd Gen computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/intel-compute-stick-2nd-gen-385913/specs","No",NA,NA,"No","","",4.8,"Yes",NA,"No","No","No","",NA,NA,"No","0",NA,NA,"No","Yes",0.5,"",2,"Yes","No",NA,1,0,NA,"Windows 10 Home","No","None","Atom x5-Z8300","Yes",32,"No",12,"0","No",NA,"No","Intel HD Graphics",0,"No",12,1.5,"Yes",NA,"","","No",0,0
"181","Intel","Compute Stick computer","desktop-computer","https://www.consumerreports.org/products/desktop-computer/intel-compute-stick-376366/specs","No",NA,NA,"No","","",4.1,"Yes",NA,"No","No","No","",NA,NA,"No","0",NA,NA,"No","Yes",0.5,"",2,"Yes","No",NA,0,0,NA,"Windows 8.1 with Bing","No","None","Atom Z3735F","Yes",32,"No",12,"0","No",NA,"No","Intel HD Graphics",0,"No",12,1.5,"Yes",NA,"","","No",0,0
"182","Lenovo","100S Chromebook computer","chromebooks","https://www.consumerreports.org/products/chromebooks/lenovo-100s-chromebook-384986/specs",NA,NA,NA,NA,NA,"Yes",8.2,NA,NA,NA,NA,"Yes","",NA,NA,NA,"0",NA,"Yes",NA,NA,0.9,"1366 x 768",2,"Yes",NA,"Yes",NA,NA,2,"Chrome OS 46.0.2490.71",NA,NA,"Celeron N2830",NA,32,NA,12,"0",NA,NA,NA,"Intel HD Graphics",NA,NA,12,11.8,"Yes",NA,NA,NA,NA,0,0
"183","Lenovo","110-15IBR 80T7000HUS computer","laptop","https://www.consumerreports.org/products/laptop/lenovo-110-15ibr-386678/specs",NA,24,"D",NA,NA,NA,10.4,"Yes",15.6,NA,"No","No","","No","No",NA,"0","No","Yes",NA,NA,0.9,"1366 x 768",4,"Yes",NA,NA,NA,NA,2,"Windows 10 Home",NA,"CD/DVD burner","Intel Celeron N3060 1.6GHz",NA,500,NA,12,"0",NA,"No","No","Intel HD Graphics 400",NA,NA,12,14.9,NA,"802.11ac",NA,NA,NA,0,0
