brand,model,prod_class,spec_label,spec_value,url
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Memory,4,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Storage,1000,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Optical_drive,DVD burner,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,LCD_resolution,1600 x 900,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Video_adapter,Intel HD Graphics,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Video_memory,0,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Height,12.4,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Width,18.9,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Depth,5.3,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Warranty_length,12,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Tech_support_length,12,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Energy_Star,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,EPEAT_level,,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Suitable_for_gaming,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Wireless_mouse,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Wireless_keyboard,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Memory_card_reader,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Blu_ray_reader,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Number_of_speakers,0,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Touchpad,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,SD/MMC_reader,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,xD_reader,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,MS_Memory_Stick_reader,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Voice_command,Cortana,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Built_in_webcam,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Built_in_microphone,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,WiFi,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Digital_video_out,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Thunderbolt_port,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Number_of_free_USB_ports,3,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Gigabit_Ethernet,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,VGA_video_out,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,DVI_video_out,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,HDMI_video_out,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,HDMI_video_in,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,DisplayPort_video_out,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Optical_digital_audio_out,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Analog_surround_sound_out,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 20 3000 Intel computer,desktop-computer,Free_memory_slot,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-20-3000-intel-385660/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Display_size,21.5,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Operating_system_as_tested_,Windows 10 Home,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Processor,A8-7410,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Memory,8,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Storage,1000,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Optical_drive,DVD burner,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,LCD_resolution,1920 x 1080,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Video_adapter,AMD Radeon R5 Graphics,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Video_memory,0,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Height,16.1,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Width,20.8,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Depth,8.1,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Warranty_length,12,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Tech_support_length,12,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Energy_Star,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,EPEAT_level,,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Suitable_for_gaming,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Wireless_mouse,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Wireless_keyboard,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Memory_card_reader,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Blu_ray_reader,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Number_of_speakers,0,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Touchpad,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,SD/MMC_reader,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,xD_reader,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,MS_Memory_Stick_reader,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Voice_command,Cortana,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Built_in_webcam,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Built_in_microphone,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,WiFi,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Digital_video_out,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Thunderbolt_port,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Number_of_free_USB_ports,3,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Gigabit_Ethernet,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,VGA_video_out,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,DVI_video_out,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,HDMI_video_out,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,HDMI_video_in,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,DisplayPort_video_out,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Optical_digital_audio_out,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Analog_surround_sound_out,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 22 3000 Touch computer,desktop-computer,Free_memory_slot,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-22-3000-touch-387425/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Display_size,23.8,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Operating_system_as_tested_,Windows 10 Home,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Processor,Core i5-6200U,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Memory,8,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Storage,1000,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Optical_drive,DVD burner,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,LCD_resolution,1920 x 1080,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Video_adapter,Intel HD Graphics 520,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Video_memory,0,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Height,15,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Width,22.7,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Depth,5.5,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Warranty_length,12,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Tech_support_length,12,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Energy_Star,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,EPEAT_level,,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Suitable_for_gaming,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Wireless_mouse,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Wireless_keyboard,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Memory_card_reader,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Blu_ray_reader,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Number_of_speakers,0,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Touchpad,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,SD/MMC_reader,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,xD_reader,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,MS_Memory_Stick_reader,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Voice_command,Cortana,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Built_in_webcam,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Built_in_microphone,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,WiFi,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Digital_video_out,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Thunderbolt_port,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Number_of_free_USB_ports,3,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Gigabit_Ethernet,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,VGA_video_out,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,DVI_video_out,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,HDMI_video_out,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,HDMI_video_in,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,DisplayPort_video_out,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Optical_digital_audio_out,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Analog_surround_sound_out,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 (Intel) computer,desktop-computer,Free_memory_slot,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-intel-385761/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Display_size,23.8,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Operating_system_as_tested_,Windows 10 Home,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Processor,A8-7410,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Memory,8,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Storage,1000,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Optical_drive,DVD burner,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,LCD_resolution,1920 x 1080,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Video_adapter,AMD Radeon R5 Graphics,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Video_memory,0,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Height,15.1,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Width,22.7,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Depth,5.3,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Warranty_length,12,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Tech_support_length,12,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Energy_Star,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,EPEAT_level,,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Suitable_for_gaming,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Wireless_mouse,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Wireless_keyboard,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Memory_card_reader,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Blu_ray_reader,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Number_of_speakers,0,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Touchpad,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,SD/MMC_reader,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,xD_reader,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,MS_Memory_Stick_reader,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Voice_command,Cortana,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Built_in_webcam,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Built_in_microphone,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,WiFi,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Digital_video_out,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Thunderbolt_port,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Number_of_free_USB_ports,3,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Gigabit_Ethernet,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,VGA_video_out,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,DVI_video_out,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,HDMI_video_out,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,HDMI_video_in,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,DisplayPort_video_out,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Optical_digital_audio_out,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Analog_surround_sound_out,No,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 3000 Touch computer,desktop-computer,Free_memory_slot,Yes,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-3000-touch-387426/specs
Dell,Inspiron 24 5000 computer,desktop-computer,Display_size,23.8,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-5000-385661/specs
Dell,Inspiron 24 5000 computer,desktop-computer,Operating_system_as_tested_,Windows 10 Home,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-5000-385661/specs
Dell,Inspiron 24 5000 computer,desktop-computer,Processor,Core i5-6400T,https://www.consumerreports.org/products/desktop-computer/dell-inspiron-24-5000-385661/specs
